identifier_Id,identifier_fips,identifier_apn,identifier_attomId,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N4,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,vintage_lastModified,vintage_pubDate
4522636,56021,18020000200000,4522636,US,WY,8312 COWBOY RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"8312 COWBOY RD, CHEYENNE, WY 82009",82009,1531,R003,Rooftop,41.194090,-104.760106,0.0,"CO56021, CS5690715, DB5601980, PL5663800, RS0005162782, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,9162e795e956bb4022c9fee52b11ebb7,d3249a2aecfeabe2a060e532ab7d2ad4,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522637,56021,13170000200000,4522637,US,WY,6912 RIDGE RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"6912 RIDGE RD, CHEYENNE, WY 82009",82009,2306,R003,Rooftop,41.182427,-104.769405,0.0,"CO56021, CS5690715, DB5601980, PL5663800, RS0000102542, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,1796cb8b6d5f9279563627d2f3da301d,d3249a2aecfeabe2a060e532ab7d2ad4,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522638,56021,18497000100310,4522638,US,WY,5241 BRIANNA CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5241 BRIANNA CT, CHEYENNE, WY 82009",82009,5470,C041,Rooftop,41.166937,-104.766028,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005149752, SB0000130743, SB0000130744, SB0000130748, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,7d740b873c3eac434912b3dd87909ddf,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 46d8bfa7f6e9bfd475a630cfea851d8e, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522639,56021,13095007800000,4522639,US,WY,7013 BRAEHILL RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"7013 BRAEHILL RD, CHEYENNE, WY 82009",82009,2442,R003,Rooftop,41.182974,-104.755494,0.0,"CO56021, CS5690715, DB5601980, PL5663800, RS0000102464, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,0b76a79753e8084bb1655f77c22edbbd,d3249a2aecfeabe2a060e532ab7d2ad4,"26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522640,56021,18565000300071,4522640,US,WY,5427 SUNRISE HILLS DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5427 SUNRISE HILLS DR, CHEYENNE, WY 82009",82009,4529,C036,Rooftop,41.168834,-104.769721,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102329, SB0000130743, SB0000130744, SB0000130750, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,fbc527f32e9cc6048e54e6223ba3b226,802b98230660b6ebebd36a06ec9e541e,"9ef520046d8a93b1b5320e8b9f7dcf2f, 5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522641,56021,13972000300040,4522641,US,WY,3807 VILLAGE VIEW LN,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"3807 VILLAGE VIEW LN, CHEYENNE, WY 82009",82009,5480,C041,Rooftop,41.162939,-104.762695,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102556, SB0000130743, SB0000130744, SB0000130748, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,d7fc5b49c0ec03442d07739173f10485,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, 46d8bfa7f6e9bfd475a630cfea851d8e",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522642,56021,14165000200050,4522642,US,WY,5120 PENNY LN,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5120 PENNY LN, CHEYENNE, WY 82009",82009,5379,C036,Rooftop,41.165126,-104.769911,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005154845, SB0000130743, SB0000130744, SB0000130750, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,8e61a2ccc382e76637512f0d6973b70d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, 9ef520046d8a93b1b5320e8b9f7dcf2f",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522643,56021,19095000400031,4522643,US,WY,4420 SULLIVAN ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4420 SULLIVAN ST, CHEYENNE, WY 82009",82009,5671,C041,Rooftop,41.164185,-104.755621,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102541, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,d846bb1d67b1e724c375c60dad140c89,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, a12b93bb835a0e1cf6ffebe33c6738f4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522644,56021,16885000100090,4522644,US,WY,5207 CABLE AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5207 CABLE AVE, CHEYENNE, WY 82009",82009,5547,C041,Rooftop,41.166782,-104.759213,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102562, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,22b24a91277613b572bb847840bad23d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522645,56021,14165000200020,4522645,US,WY,5126 PENNY LN,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5126 PENNY LN, CHEYENNE, WY 82009",82009,5379,C036,Rooftop,41.165291,-104.769911,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005154845, SB0000130743, SB0000130744, SB0000130750, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,8e61a2ccc382e76637512f0d6973b70d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, 9ef520046d8a93b1b5320e8b9f7dcf2f",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522646,56021,12012000100031,4522646,US,WY,8606 COWBOY RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"8606 COWBOY RD, CHEYENNE, WY 82009",82009,1528,R003,Rooftop,41.197152,-104.759999,0.0,"CO56021, CS5690715, DB5601980, PL5663800, RS0000102435, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,1c84e81b37d8b55935cbe51403e330ed,d3249a2aecfeabe2a060e532ab7d2ad4,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4522647,56021,19095000300181,4522647,US,WY,5149 PANORAMA DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5149 PANORAMA DR, CHEYENNE, WY 82009",82009,5666,C041,Rooftop,41.164770,-104.754062,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102541, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,d846bb1d67b1e724c375c60dad140c89,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4529839,56021,15700003700000,4529839,US,WY,6515 BUTTERCUP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"6515 BUTTERCUP DR, CHEYENNE, WY 82009",82009,5718,R007,Rooftop,41.169742,-104.730453,0.0,"CO56021, CS5690770, DB5601980, RS0000102554, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,a7af00574a4fabfc91e9407655c5235a,,"2adc253f6a9750a26911d38c6cd21b9b, a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4752865,56021,19105000300250,4752865,US,WY,5195 PANORAMA DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5195 PANORAMA DR, CHEYENNE, WY 82009",82009,5666,C041,Rooftop,41.164827,-104.751882,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102541, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,d846bb1d67b1e724c375c60dad140c89,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, a12b93bb835a0e1cf6ffebe33c6738f4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4911174,56021,15480000200080,4911174,US,WY,316 W IDAHO ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"316 W IDAHO ST, CHEYENNE, WY 82009",82009,8911,H056,Rooftop,41.207984,-104.831768,0.0,"CO56021, CS5690770, DB5601980, PL5663800, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,da783d52f9cc45e411b89e7cc540310e,d3249a2aecfeabe2a060e532ab7d2ad4,"3213fa0a50a52e4a2881a92686f6c00e, 744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4965994,56021,16913000800200,4965994,US,WY,4416 CARMEL DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4416 CARMEL DR, CHEYENNE, WY 82009",82009,5634,C041,Rooftop,41.163440,-104.755873,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0004937528, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,9b701c3eef7d4f53098164dd4037751e,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4985537,56021,16885000500010,4985537,US,WY,5101 CABLE AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5101 CABLE AVE, CHEYENNE, WY 82009",82009,5539,C041,Rooftop,41.165192,-104.759224,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102562, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,22b24a91277613b572bb847840bad23d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4985538,56021,16895001100090,4985538,US,WY,4211 ROGERS AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4211 ROGERS AVE, CHEYENNE, WY 82009",82009,5563,C041,Rooftop,41.161960,-104.757840,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102562, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,22b24a91277613b572bb847840bad23d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4985539,56021,16913001500110,4985539,US,WY,4607 CARMEL DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4607 CARMEL DR, CHEYENNE, WY 82009",82009,5631,C041,Rooftop,41.163018,-104.753353,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0004937528, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,9b701c3eef7d4f53098164dd4037751e,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4985540,56021,19105000400310,4985540,US,WY,5276 PANORAMA DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5276 PANORAMA DR, CHEYENNE, WY 82009",82009,5677,R012,Rooftop,41.166453,-104.755646,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102541, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,d846bb1d67b1e724c375c60dad140c89,802b98230660b6ebebd36a06ec9e541e,"a12b93bb835a0e1cf6ffebe33c6738f4, 5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
4985541,56021,16885000800050,4985541,US,WY,4207 ANDERSON CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4207 ANDERSON CT, CHEYENNE, WY 82009",82009,5545,C041,Rooftop,41.163962,-104.757355,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102562, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,22b24a91277613b572bb847840bad23d,802b98230660b6ebebd36a06ec9e541e,"a12b93bb835a0e1cf6ffebe33c6738f4, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5016615,56021,16895001200060,5016615,US,WY,4105 MAGNOLIA DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4105 MAGNOLIA DR, CHEYENNE, WY 82009",82009,5500,C041,Rooftop,41.162737,-104.759743,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102562, SB0000130743, SB0000130744, SB0000130754, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,22b24a91277613b572bb847840bad23d,802b98230660b6ebebd36a06ec9e541e,"a12b93bb835a0e1cf6ffebe33c6738f4, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5079572,56021,00014006819063,5079572,US,WY,1230 WATER LINE RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1230 WATER LINE RD, CHEYENNE, WY 82009",82009,7401,H060,Rooftop,41.170141,-105.052674,0.0,"CO56021, CS5690825, DB5601980, SB0000130742, SB0000130746, SB0000130756, ZI82009",16856031afb1b236f0d628bb802eac71,afb4f4d8de38f997097b0e3a2e7f8081,30c86a3f2f5c848363c435461b716572,a0b609069c4d9785a8948c4d81d7058c,,"744f36341a01a573d4ff7c61ea2cc7ed, d6d1d81d2431e3a0d1b8553c6b0dcb5d, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5179745,56021,14330019500000,5179745,US,WY,1024 NEW YORK RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1024 NEW YORK RD, CHEYENNE, WY 82009",82009,8026,H060,Rooftop,41.141910,-105.092799,0.0,"CO56021, CS5690825, DB5601980, RS0005154816, SB0000130742, SB0000130746, SB0000130756, ZI82009",16856031afb1b236f0d628bb802eac71,afb4f4d8de38f997097b0e3a2e7f8081,30c86a3f2f5c848363c435461b716572,6537b60313828596ecd2ab31fda98a17,,"744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4, d6d1d81d2431e3a0d1b8553c6b0dcb5d",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5179746,56021,17387002300000,5179746,US,WY,7819 STAGECOACH RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"7819 STAGECOACH RD, CHEYENNE, WY 82009",82009,8709,R007,Rooftop,41.189440,-104.687716,0.0,"CO56021, CS5690770, DB5601980, RS0005150184, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,ce94698b875d43dcf651e127efd19b7b,,"2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5180994,56021,17387002200000,5180994,US,WY,7915 STAGECOACH RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"7915 STAGECOACH RD, CHEYENNE, WY 82009",82009,8709,R007,Rooftop,41.190013,-104.687711,0.0,"CO56021, CS5690770, DB5601980, RS0005150184, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,ce94698b875d43dcf651e127efd19b7b,,"cad25fb72421864732153306a6878a40, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5180995,56021,17387002600000,5180995,US,WY,10300 RANCH RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"10300 RANCH RD, CHEYENNE, WY 82009",82009,8778,R007,Rooftop,41.194831,-104.685385,0.0,"CO56021, CS5690770, DB5601980, RS0005150184, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,ce94698b875d43dcf651e127efd19b7b,,"cad25fb72421864732153306a6878a40, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5180996,56021,00014006517080,5180996,US,WY,7005 REESE RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"7005 REESE RD, CHEYENNE, WY 82009",82009,9512,R007,Rooftop,41.183051,-104.690869,0.0,"CO56021, CS5690770, DB5601980, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,,,"cad25fb72421864732153306a6878a40, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5180997,56021,17387005600000,5180997,US,WY,8010 BUCKBOARD RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"8010 BUCKBOARD RD, CHEYENNE, WY 82009",82009,9546,R007,Rooftop,41.191127,-104.680589,0.0,"CO56021, CS5690770, DB5601980, RS0005150184, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,ce94698b875d43dcf651e127efd19b7b,,"5b88c062457fc7330a81dec74b026e41, cad25fb72421864732153306a6878a40, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5180998,56021,17387005100000,5180998,US,WY,10701 RANCH RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"10701 RANCH RD, CHEYENNE, WY 82009",82009,9533,R007,Rooftop,41.194006,-104.680576,0.0,"CO56021, CS5690770, DB5601980, RS0005150184, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,ce94698b875d43dcf651e127efd19b7b,,"5b88c062457fc7330a81dec74b026e41, cad25fb72421864732153306a6878a40, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5180999,56021,17387004300000,5180999,US,WY,8017 SURREY RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"8017 SURREY RD, CHEYENNE, WY 82009",82009,9516,R007,Rooftop,41.191715,-104.682863,0.0,"CO56021, CS5690770, DB5601980, RS0005150184, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,ce94698b875d43dcf651e127efd19b7b,,"2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5212522,56021,17391001500000,5212522,US,WY,1867 CADILLAC RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1867 CADILLAC RD, CHEYENNE, WY 82009",82009,8502,H058,Rooftop,41.271178,-104.764749,0.0,"CO56021, CS5690770, DB5601980, RS0004788450, SB0000130742, SB0000130746, SB0000130752, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,11df4c15f8180b687656c16bc98caf81,,"744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4, 32e893e3a9465c871cb0b959a4abeb91",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
5212523,56021,16521002500000,5212523,US,WY,2691 BUICK RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2691 BUICK RD, CHEYENNE, WY 82009",82009,8512,H056,Rooftop,41.258467,-104.771176,0.0,"CO56021, CS5690770, DB5601980, RS0000102528, SB0000130742, SB0000130746, SB0000130752, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,33217bfb5fa2a9b95fb69f1b01e1718b,,"32e893e3a9465c871cb0b959a4abeb91, 744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
7033805,56021,12894000300010,7033805,US,WY,1460 TRENT CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1460 TRENT CT, CHEYENNE, WY 82009",82009,4015,C046,Rooftop,41.169790,-104.837333,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005153452, SB0000130742, SB0000130746, SB0000130752, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,7f2c6ecd5cd8311142bd0324adc9722b,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4, 32e893e3a9465c871cb0b959a4abeb91",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
7049637,56021,14330019200000,7049637,US,WY,1040 ILLINOIS RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1040 ILLINOIS RD, CHEYENNE, WY 82009",82009,8020,H060,Rooftop,41.145534,-105.091228,0.0,"CO56021, CS5690825, DB5601980, RS0005154816, SB0000130742, SB0000130746, SB0000130756, ZI82009",16856031afb1b236f0d628bb802eac71,afb4f4d8de38f997097b0e3a2e7f8081,30c86a3f2f5c848363c435461b716572,6537b60313828596ecd2ab31fda98a17,,"744f36341a01a573d4ff7c61ea2cc7ed, d6d1d81d2431e3a0d1b8553c6b0dcb5d, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
7051875,56021,14330020100000,7051875,US,WY,1026 ILLINOIS RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1026 ILLINOIS RD, CHEYENNE, WY 82009",82009,8020,H060,Rooftop,41.145550,-105.096020,0.0,"CO56021, CS5690825, DB5601980, RS0005154816, SB0000130742, SB0000130746, SB0000130756, ZI82009",16856031afb1b236f0d628bb802eac71,afb4f4d8de38f997097b0e3a2e7f8081,30c86a3f2f5c848363c435461b716572,6537b60313828596ecd2ab31fda98a17,,"744f36341a01a573d4ff7c61ea2cc7ed, d6d1d81d2431e3a0d1b8553c6b0dcb5d, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
